question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
1027,Sum of Even Numbers After Queries,False,56310,93125,False,1,False,0.202300023724841,4.829737505356572
1028,Interval List Intersections,False,191010,277283,False,2,False,2.4837849446788,59.29821006285021
1029,Vertical Order Traversal of a Binary Tree,False,147058,374280,False,3,False,2.5323610132091536,60.457921543472295
1030,Smallest String Starting From Leaf,False,39238,83094,False,2,False,0.22274427001523373,5.317826143506012
1031,Add to Array-Form of Integer,False,75177,167206,False,1,False,0.27165842298362375,6.485609096688004
1032,Satisfiability of Equality Equations,False,30416,64005,False,2,False,0.08684335212155404,2.073309667046044
1033,Broken Calculator,False,43475,87262,False,2,False,0.4620191462497937,11.030306164820525
1034,Subarrays with K Different Integers,False,47413,92094,False,3,False,1.4505434885352857,34.63046697047607
1035,Cousins in Binary Tree,False,153007,292141,False,1,False,1.0431824837287789,24.905076498897312
1036,Rotting Oranges,False,223511,448493,False,2,False,2.67576775649953,63.88163308753341
1037,Minimum Number of K Consecutive Bit Flips,False,20888,41528,False,3,False,0.26736206996082335,6.3830373967523935
1038,Number of Squareful Arrays,False,19902,40959,False,3,False,0.17520408902509066,4.182845578937054
1039,Find the Town Judge,False,176343,353527,False,1,False,0.5454598387052904,13.022380285253515
1040,Maximum Binary Tree II,False,22172,34421,False,2,False,0.4136284187473253,9.875019540395563
1041,Available Captures for Rook,False,43038,63589,False,1,False,0.1656671218888174,3.9551587649796716
1042,Minimum Cost to Merge Stones,False,21114,51599,False,3,False,1.5775627039036515,37.66294050691012
1043,Grid Illumination,False,12240,34177,False,3,False,1.090347778818216,26.03110698792238
1044,Find Common Characters,False,112552,163737,False,1,False,1.396632759568598,33.34339510148966
1045,Check If Word Is Valid After Substitutions,False,32313,56721,False,2,False,0.17026150009995664,4.064845557653079
1046,Max Consecutive Ones III,False,109168,178125,False,2,False,1.2548107380736977,29.95751741503393
1047,Maximize Sum Of Array After K Negations,False,40229,76915,False,1,False,0.09060519248929952,2.16312034120581
1048,Clumsy Factorial,False,16708,30926,False,2,False,0.13626487952018312,3.253205744437638
1049,Minimum Domino Rotations For Equal Row,False,123457,242344,False,2,False,0.1615366800677871,3.8565480510043875
1050,Construct Binary Search Tree from Preorder Traversal,False,168186,213210,False,2,False,0.6034844542486955,14.40766762612429
1051,Shortest Way to Form String,False,45447,79181,False,2,False,0.40873232221640254,9.758129484676108
1052,Campus Bikes,False,50022,86270,False,2,False,0.6676010881322488,15.938396618058604
1053,Minimize Rounding Error to Meet Target,False,5875,13342,False,2,False,0.6146755651184501,14.674845686210796
1054,Complement of Base 10 Integer,False,66804,108990,False,1,False,0,0.0
1055,Pairs of Songs With Total Durations Divisible by 60,False,107828,210720,False,2,False,2.8471135136577774,67.97236434150749
1056,Capacity To Ship Packages Within D Days,False,78841,130373,False,2,False,1.6148146219970652,38.552297723234254
1057,Numbers With Repeated Digits,False,7414,19509,False,3,False,0.6548508954826648,15.633996833489247
1058,Lexicographically Smallest Equivalent String,False,5794,8663,False,2,False,0,0.0
1059,Missing Element in Sorted Array,False,66369,120382,False,2,False,1.2441792248039765,29.703699262015277
1060,Longest Repeating Substring,False,19095,32588,False,2,False,0.16430305129127631,3.922592763238321
1061,Number of Valid Subarrays,False,4962,6870,False,3,False,0.3746934494414107,8.945480936967352
1062,Partition Array Into Three Parts With Equal Sum,False,49234,104831,False,1,False,0.93794960018559,22.392732728059926
1063,Best Sightseeing Pair,False,23504,44283,False,2,False,0.07236429254889504,1.7276346850426858
1064,Smallest Integer Divisible by K,False,28077,66771,False,2,False,0.15656906069153992,3.737950449422144
1065,Binary String With Substrings Representing 1 To N,False,23485,40125,False,2,False,0.27100684545714193,6.470053248698697
1066,Fixed Point,False,24715,38471,False,1,False,0.09983345855568045,2.383437185018105
1067,Campus Bikes II,False,30300,55812,False,2,False,0.16400297627026994,3.915428732524482
1068,Digit Count in Range,False,2277,5434,False,3,False,0,0.0
1069,Confusing Number,False,19618,41979,False,1,False,0,0.0
1070,Convert to Base -2,False,14979,25207,False,2,False,0.8148076929627492,19.452826558774277
1071,Binary Prefix Divisible By 5,False,32921,69210,False,1,False,0.11656128840606109,2.7827996058623796
1072,Next Greater Node In Linked List,False,75163,128773,False,2,False,0.491266210134213,11.728554433719736
1073,Number of Enclaves,False,28529,47821,False,2,False,0.22394644176280024,5.346526950704133
1074,High Five,False,61128,79770,False,1,False,2.6730218282840386,63.81607643437446
1075,Index Pairs of a String,False,11674,19114,False,1,False,0,0.0
1076,Brace Expansion,False,29412,46384,False,2,False,0.6816307384983862,16.273342345264926
1077,Confusing Number II,False,23010,50021,False,3,False,0.5957987257888163,14.224177529014101
1078,Remove Outermost Parentheses,False,140067,176642,False,1,False,0.6967155653874407,16.633479496247038
1079,Sum of Root To Leaf Binary Numbers,False,98510,137079,False,1,False,0.18389976414112003,4.390447276005594
1080,Camelcase Matching,False,24256,41942,False,2,False,0.16340610980141893,3.9011790635564725
1081,Video Stitching,False,34411,70209,False,2,False,1.0248223927917601,24.46674526112698
1082,Sum of Digits in the Minimum Number,False,17366,23028,False,1,False,0,0.0
1083,Two Sum Less Than K,False,64614,106443,False,1,False,0.43939693483266656,10.490220499363492
1084,Find K-Length Substrings With No Repeated Characters,False,19448,26580,False,2,False,0,0.0
1085,The Earliest Moment When Everyone Become Friends,False,10292,15176,False,2,False,0,0.0
1086,Divisor Game,False,111918,169160,False,1,False,1.8497639653009466,44.16150939963563
1087,Longest Arithmetic Subsequence,False,65092,132232,False,2,False,1.464698194333107,34.96839828758758
1088,Number of Days in a Month,False,5340,9323,False,1,False,0,0.0
1089,Remove Vowels from a String,False,69976,77321,False,1,False,0.10992524480994102,2.6243698239313806
1090,Armstrong Number,False,19814,25481,False,1,False,0,0.0
1091,Maximum Average Subtree,False,33914,52682,False,2,False,1.3472871483054625,32.16531145595104
1092,Maximum Difference Between Node and Ancestor,False,86129,122807,False,2,False,0.7104205752282882,16.960674712643318
1093,Recover a Tree From Preorder Traversal,False,27283,38268,False,3,False,0.3718741636721289,8.8781729358732
1094,Matrix Cells in Distance Order,False,34171,49858,False,1,False,0.1741842396477574,4.15849756010429
1095,Two City Scheduling,False,116130,198362,False,2,False,1.946267005156879,46.465435728418775
1096,Maximum Sum of Two Non-Overlapping Subarrays,False,37912,64245,False,2,False,1.826606200558223,43.60863786329669
1097,Stream of Characters,False,48340,99258,False,3,False,0.5185626062681432,12.3802322029148
1098,Largest Unique Number,False,25862,38473,False,1,False,0,0.0
1099,Path With Maximum Minimum Value,False,33474,65224,False,2,False,0.4914684930763823,11.733383763417779
1100,Connecting Cities With Minimum Cost,False,30846,51400,False,2,False,1.1933238452878416,28.489571209651345
1101,Parallel Courses,False,20611,33975,False,2,False,0.21501464910806758,5.13328815230782
1102,Check If a Number Is Majority Element in a Sorted Array,False,23195,40640,False,1,False,0.12378418901663191,2.9552400897240387
1103,Moving Stones Until Consecutive,False,17240,39411,False,1,False,0,0.0
1104,Coloring A Border,False,14417,31308,False,2,False,0.2024827004879514,4.834098754544321
1105,Uncrossed Lines,False,55089,97675,False,2,False,0.471231376484058,11.250240167057337
1106,Escape a Large Maze,False,12716,37124,False,3,False,0.7402651035370152,17.67318692617815
1107,Minimum Swaps to Group All 1's Together,False,17417,29508,False,2,False,1.5096573235697488,36.04175848144365
1108,Analyze User Website Visit Pattern,False,35857,83016,False,2,False,3.062647216702001,73.1180444560929
1111,Minimum Score Triangulation of Polygon,False,16306,32054,False,2,False,0.14219494390710943,3.394780885415738
1112,Find Words That Can Be Formed by Characters,False,84644,124727,False,1,False,0.4124728452655691,9.84743122635451
1113,Moving Stones Until Consecutive II,False,6742,12310,False,2,False,0,0.0
1114,Binary Search Tree to Greater Sum Tree,False,87668,105474,False,2,False,0.42537203640652377,10.155388220600685
1115,Valid Boomerang,False,25452,68034,False,1,False,0,0.0
1116,Maximum Level Sum of a Binary Tree,False,74230,109143,False,2,False,0.5328435586826439,12.721177548439528
1117,As Far from Land as Possible,False,36938,80349,False,2,False,0.3044256448130678,7.267898081642639
1118,Divide Array Into Increasing Sequences,False,3395,5767,False,3,False,0,0.0
1119,Robot Bounded In Circle,False,93185,169834,False,2,False,4.157077033030559,99.24660654707937
1120,Flower Planting With No Adjacent,False,42984,87739,False,2,False,0.16131470361466,3.8512485558227545
1121,Partition Array for Maximum Sum,False,33985,49865,False,2,False,1.6081591398813235,38.393403863516525
1122,Longest Duplicate Substring,False,34821,112304,False,3,False,0.6528732814220053,15.586783014014468
1123,Single-Row Keyboard,False,49152,57525,False,1,False,0.04695698308777104,1.1210572207637062
1124,String Transforms Into Another String,False,38194,106981,False,3,False,1.5337328797720688,36.61654149239782
1125,Design File System,False,12415,21103,False,2,False,1.2396908869280152,29.59654409031976
1126,Minimum Cost to Connect Sticks,False,52254,79960,False,2,False,1.3329747235871077,31.823614736484256
1127,Last Stone Weight,False,175979,281731,False,1,False,0.7371525086901393,17.59887642539747
1128,Remove All Adjacent Duplicates In String,False,157374,219644,False,1,False,1.9889754888697475,47.48506371356183
1129,Longest String Chain,False,123011,218895,False,2,False,2.964697665178586,70.779583916568
1130,Last Stone Weight II,False,35092,74198,False,2,False,0.9463754850231356,22.593893416360487
1131,Count Substrings with Only One Distinct Letter,False,16405,21023,False,1,False,0.8309709670997749,19.83871070189792
1132,Before and After Puzzle,False,8370,18782,False,2,False,0.7472144018302211,17.839095392151727
1133,Last Substring in Lexicographical Order,False,25681,71088,False,3,False,1.5561337587323272,37.15134303752502
1134,Shortest Distance to Target Color,False,13804,25475,False,2,False,0,0.0
1135,Customers Who Bought All Products,False,22948,33855,False,2,False,0,0.0
1136,Actors and Directors Who Cooperated At Least Three Times,False,27807,38441,False,1,False,0.0880333494853228,2.101719821396232
1137,Height Checker,False,135083,184978,False,1,False,0.3232528543391854,7.717381370350385
1138,Grumpy Bookstore Owner,False,42237,75330,False,2,False,1.0085001340002315,24.077065497347984
1139,Previous Permutation With One Swap,False,22715,43917,False,2,False,0.5602862539343905,13.376348082110386
1140,Distant Barcodes,False,23684,53142,False,2,False,0.8366249052452713,19.97369356849121
1141,How Many Apples Can You Put into the Basket,False,14547,21295,False,1,False,0.37558336673783865,8.966726940126845
1142,Minimum Knight Moves,False,73782,192697,False,2,False,3.211896049090842,76.68123080746726
1143,Find Smallest Common Element in All Rows,False,21195,27792,False,2,False,0.4723593429381946,11.277169387272048
1144,Optimize Water Distribution in a Village,False,12876,20987,False,3,False,0.2662679779479644,6.356916899426091
1145,Number of Submatrices That Sum to Target,False,39518,60624,False,3,False,0.7405116429779367,17.679072841376993
1146,Greatest Common Divisor of Strings,False,51045,98450,False,1,False,1.552005863348225,37.052793117521524
1147,Flip Columns For Maximum Number of Equal Rows,False,13855,22364,False,2,False,0.3106945937243845,7.417563796548003
1148,Adding Two Negabinary Numbers,False,9268,26656,False,2,False,0.7639732331285577,18.23919794566211
1149,Intersection of Three Sorted Arrays,False,47864,60128,False,1,False,0.07553925526311721,1.803434164531845
1150,Two Sum BSTs,False,23360,34509,False,2,False,0,0.0
1151,Stepping Numbers,False,6530,14812,False,2,False,0.8668106746107854,20.694352616119215
1152,Maximum Number of Ones,False,1826,3137,False,3,False,0,0.0
1153,Product Sales Analysis I,False,33935,41479,False,1,False,0,0.0
1154,Product Sales Analysis II,False,28350,34094,False,1,False,0,0.0
1155,Product Sales Analysis III,False,20395,40672,False,2,False,0,0.0
1156,Occurrences After Bigram,False,41661,64295,False,1,False,0,0.0
1157,Insufficient Nodes in Root to Leaf Paths,False,19389,38489,False,2,False,0,0.0
1159,Smallest Subsequence of Distinct Characters,False,24742,46016,False,2,False,0.7990597952698691,19.076859167780434
1160,Letter Tile Possibilities,False,51436,67580,False,2,False,0.4369882509915414,10.43271526297335
1161,Project Employees I,False,23756,35721,False,1,False,0,0.0
1162,Project Employees II,False,24514,46665,False,1,False,0.04206719101425784,1.0043176784937364
1163,Project Employees III,False,22064,28170,False,2,False,0.10120990193151315,2.416298576103758
1164,Missing Number In Arithmetic Progression,False,16409,32040,False,1,False,0.6729444732424258,16.06596530043942
1165,Meeting Scheduler,False,35329,64645,False,2,False,1.7622488545925015,42.072162079296646
1166,Toss Strange Coins,False,6141,12172,False,2,False,0,0.0
1167,Minimum Time to Build Blocks,False,2921,7485,False,3,False,0,0.0
1168,Duplicate Zeros,False,167867,325692,False,1,False,0.3754030663569164,8.962422425001554
1169,Largest Values From Labels,False,21535,35714,False,2,False,0.07466152876901964,1.782479206198503
1170,Shortest Common Supersequence ,False,26205,48605,False,3,False,0.552363997822581,13.187211092575035
1171,Shortest Path in Binary Matrix,False,93186,229789,False,2,False,2.2482532864596254,53.67509612319381
1172,Sales Analysis I,False,26469,35600,False,1,False,0,0.0
1173,Sales Analysis II,False,26026,51112,False,1,False,0.09684982598991766,2.3122055467822746
1174,Sales Analysis III,False,26432,48490,False,1,False,0,0.0
1175,Array Transformation,False,8693,17428,False,1,False,0.5108256237659907,12.19551846002489
1176,Design A Leaderboard,False,23593,35302,False,2,False,2.010973742402375,48.01025292601286
1177,Tree Diameter,False,19506,31664,False,2,False,0.2662679779479644,6.356916899426091
1178,Valid Palindrome III,False,16453,32682,False,3,False,0.7191226669632059,17.168429600919318
1179,Game Play Analysis I,False,32789,40162,False,1,False,0.06984995317644427,1.6676070145326845
1180,Game Play Analysis II,False,30291,54007,False,1,False,0,0.0
1181,Game Play Analysis III,False,26916,33466,False,2,False,0.14611171121171676,3.4882903057435697
1182,Game Play Analysis IV,False,22506,49504,False,2,False,0.04485056616535176,1.070768344742794
1183,Statistics from a Large Sample,False,11153,23326,False,2,False,0.3161972427598021,7.548934766930679
1184,Car Pooling,False,75477,126559,False,2,False,0.401795379219202,9.59251599067242
1185,Find in Mountain Array,False,28656,79441,False,3,False,0.6318339957472219,15.084488326952922
1186,Building H2O,False,21913,41274,False,2,False,1.0613807740707628,25.33954488787583
1187,Print FooBar Alternately,False,40329,68391,False,2,False,0.5006214535917489,11.951902752551668
1188,Brace Expansion II,False,14392,22756,False,3,False,0.72365063485336,17.276530904811757
1189,Encode Number,False,4941,7239,False,2,False,1.1420974006078486,27.26658429852002
1190,Smallest Common Region,False,9128,14849,False,2,False,0.5991182309116689,14.303427833071755
1191,Synonymous Sentences,False,8486,14176,False,2,False,0,0.0
1192,Divide Chocolate,False,24993,46420,False,3,False,0.23361485118150516,5.577351835085636
1193,Game Play Analysis V,False,9361,16424,False,3,False,0.11311480443783152,2.700517792066801
1194,Path In Zigzag Labelled Binary Tree,False,25809,35025,False,2,False,0.3220394472759761,7.688412329741584
1195,Distribute Candies to People,False,59727,94215,False,1,False,0.47969271895318166,11.452247375540797
1196,Filling Bookcase Shelves,False,25337,43947,False,2,False,0.5850223231279691,13.966900267520991
1197,Parsing A Boolean Expression,False,14375,24154,False,3,False,1.0986122886681096,26.228414988438043
1198,Unpopular Books,False,17218,37767,False,2,False,0,0.0
1199,Hexspeak,False,6769,12118,False,1,False,0.8718389693033213,20.81439878822228
1200,Remove Interval,False,13633,23140,False,2,False,0.5855730502738052,13.98004840019289
1201,Delete Tree Nodes,False,7124,11610,False,2,False,0,0.0
1202,Palindrome Removal,False,7452,16257,False,3,False,0,0.0
1203,Print in Order,False,83176,123247,False,1,False,0.7949124661568263,18.977845284363568
1204,New Users Daily Count,False,16367,35625,False,2,False,0,0.0
1205,Defanging an IP Address,False,335322,379040,False,1,False,1.274344162116163,30.423860962448668
1206,Corporate Flight Bookings,False,26842,49236,False,2,False,0.5489468315858551,13.105629214176437
1207,Delete Nodes And Return Forest,False,107221,157305,False,2,False,1.579931972231457,37.719504732125536
1208,Maximum Nesting Depth of Two Valid Parentheses Strings,False,15259,20962,False,2,False,0.8643195479566342,20.634879129114033
1209,Design Bounded Blocking Queue,False,23968,32740,False,2,False,1.977343671656826,47.20736417198832
1210,Mean of Array After Removing Some Elements,False,20626,31990,False,1,False,0.03053672386008165,0.729037781618625
1211,Iterator for Combination,False,40991,57689,False,2,False,0.07847161544149522,1.873441719014338
1212,Sequential Digits,False,39178,68182,False,2,False,0.19671029424605424,4.69628756495907
1213,Handshakes That Don't Cross,False,3866,7087,False,3,False,0,0.0
1214,Highest Grade For Each Student,False,22274,30648,False,2,False,0.18211346190193325,4.347800860243244
1215,Reported Posts,False,21429,32329,False,1,False,0.1634618810056452,3.902510552657714
1216,Print Zero Even Odd,False,23679,40746,False,2,False,0.9564971523521957,22.83553944000305
1217,Relative Sort Array,False,98802,145402,False,1,False,0.8016136416713701,19.13783003432381
1218,Lowest Common Ancestor of Deepest Leaves,False,53202,77740,False,2,False,0.2622701069418813,6.2614711986093665
1219,Longest Well-Performing Interval,False,16787,50238,False,2,False,0.3781342143911931,9.027626214160613
1220,Smallest Sufficient Team,False,12629,26748,False,3,False,0.14058195062118942,3.3562720705107423
1221,Element Appearing More Than 25% In Sorted Array,False,47639,79411,False,1,False,0.13742774013797335,3.2809680325275425
1222,Remove Covered Intervals,False,48367,83952,False,2,False,0.11641035184441127,2.7791961264395533
1223,Graph Connectivity With Threshold,False,6789,16505,False,3,False,0.5245244681241525,12.52256648087261
1224,Minimum Falling Path Sum II,False,18545,29458,False,3,False,0.5501614845962948,13.134628000694102
1225,Active Businesses,False,20191,29521,False,2,False,0.12193705984360334,2.911141483703367
1226,User Purchase Platform,False,8086,15901,False,3,False,0,0.0
1227,Number of Equivalent Domino Pairs,False,36839,80044,False,1,False,0.22825865198098017,5.449477227418154
1228,Minimum Cost Tree From Leaf Values,False,55335,82012,False,2,False,1.4204034831849186,33.91090049899453
1229,Shortest Path with Alternating Colors,False,24347,59941,False,2,False,0.7132354172260538,17.027876622548938
1230,Maximum of Absolute Value Expression,False,12984,25269,False,2,False,0.07356256717701673,1.7562424518960809
1231,Replace Elements with Greatest Element on Right Side,False,140504,188534,False,1,False,0.16708206138653417,3.9889392175673986
1232,Sum of Mutated Array Closest to Target,False,18898,44332,False,2,False,0.4740178387429399,11.316764535325762
1233,Number of Ships in a Rectangle,False,10277,15568,False,3,False,0.8549902060103592,20.412149186385474
1234,Number of Paths with Max Score,False,7369,19288,False,3,False,0.42899560551835847,10.241897788520873
1236,N-th Tribonacci Number,False,81070,145947,False,1,False,0.425015769608904,10.146882659984847
1237,Reported Posts II,False,17729,51508,False,2,False,0,0.0
1238,Alphabet Board Path,False,30187,58521,False,2,False,0.913818542728766,21.81662467281986
1239,Largest 1-Bordered Square,False,14182,29130,False,2,False,0.5957174923400869,14.222238150922125
1240,Stone Game II,False,29609,45848,False,2,False,0.857478792263636,20.4715620235244
1241,Decompress Run-Length Encoded List,False,143535,167905,False,1,False,0.7102084707174102,16.955610901515765
1242,Matrix Block Sum,False,40155,54309,False,2,False,1.838289876794652,43.88757549405188
1243,Sum of Nodes with Even-Valued Grandparent,False,72582,85865,False,2,False,0.2491387407215523,5.947971225830531
1244,Distinct Echo Substrings,False,9146,18467,False,3,False,1.0065376097219332,24.030211933331785
1245,User Activity for the Past 30 Days I,False,20983,38400,False,1,False,0,0.0
1246,User Activity for the Past 30 Days II,False,21668,61130,False,1,False,0.17378382996008007,4.148938126296642
1247,Decrease Elements To Make Array Zigzag,False,11853,25510,False,2,False,1.6630958998959529,39.70497133335686
1248,Binary Tree Coloring Game,False,27987,54716,False,2,False,0.36658873910566486,8.751988011173907
1249,Snapshot Array,False,59155,160043,False,2,False,1.7739287952114289,42.351010525425835
1250,Longest Common Subsequence,False,216161,367821,False,2,False,1.5685688121692911,37.44821914687884
1251,Longest Chunked Palindrome Decomposition,False,13062,21875,False,3,False,0.538996500732687,12.868073700205674
1252,Break a Palindrome,False,35562,72538,False,2,False,1.833532705478658,43.77400215727603
1253,Sort the Matrix Diagonally,False,62627,76904,False,2,False,0.9878076483931886,23.583050360941876
1254,Deepest Leaves Sum,False,119195,139569,False,2,False,0.732065711919146,17.47743356694082
1255,Reverse Subarray To Maximize Array Value,False,3137,8439,False,3,False,0,0.0
1256,Rank Transform of an Array,False,35325,61693,False,1,False,0.37513787414096156,8.95609119098614
1257,Rank Transform of a Matrix,False,3867,12034,False,3,False,0.8286926725561692,19.784318396830926
1258,Article Views I,False,23281,30199,False,1,False,0,0.0
1259,Article Views II,False,15476,32099,False,2,False,0.06816948733174619,1.627487350841254
1260,Day of the Year,False,24811,50010,False,1,False,0.07522342123758753,1.7958939012610746
1261,Swap For Longest Repeated Character Substring,False,17644,37391,False,2,False,0.5937747067467416,14.17585583087945
1262,Online Majority Element In Subarray,False,10456,25414,False,3,False,0.27698678333503296,6.612819075992103
1263,Number of Dice Rolls With Target Sum,False,75266,157705,False,2,False,0.7638105473194734,18.23531396315308
1267,Remove Zero Sum Consecutive Nodes from Linked List,False,26680,64222,False,2,False,1.1531451676883597,27.530340150035705
1268,Market Analysis I,False,15994,24785,False,2,False,0.08355588569097351,1.9948242589623977
1269,Market Analysis II,False,9359,16519,False,3,False,0.22825865198098017,5.449477227418154
1270,Dinner Plate Stacks,False,11425,30928,False,3,False,0,0.0
1271,Web Crawler,False,16907,26047,False,2,False,1.629743178594846,38.90870405662751
1272,Invalid Transactions,False,28721,93781,False,2,False,1.8206910917620605,43.467419774069235
1273,Compare Strings by Frequency of the Smallest Character,False,58086,95936,False,2,False,0.31309178797714926,7.474794728986997
1274,Number of Days Between Two Dates,False,20678,44428,False,1,False,1.3670797961752652,32.637843747282474
1275,Validate Binary Tree Nodes,False,23571,55089,False,2,False,0.9603441409674067,22.927382954677256
1276,Closest Divisors,False,13042,22369,False,2,False,0,0.0
1277,Largest Multiple of Three,False,10907,31668,False,3,False,0.6449003470205599,15.396436124293961
1278,Product Price at a Given Date,False,18208,26408,False,2,False,0.32781417387809836,7.826278915913543
1279,Prime Arrangements,False,16466,31777,False,1,False,0,0.0
1280,Diet Plan Performance,False,18716,34848,False,1,False,0.07289200226803154,1.7402332966272371
1281,Can Make Palindrome from Substring,False,16606,45879,False,2,False,1.030624947683177,24.60527622355576
1282,Number of Valid Words for Each Puzzle,False,9996,24782,False,3,False,2.267690739052653,54.13914843553967
1283,Reformat Date,False,23003,38076,False,1,False,0.5557923272057311,13.26905948140685
1284,Four Divisors,False,15996,40196,False,2,False,0.09646026618756222,2.3029051445708815
1285,Balance a Binary Search Tree,False,42847,55673,False,2,False,1.7347614885580083,41.41592506945414
1286,Constrained Subsequence Sum,False,13213,29287,False,3,False,0,0.0
1287,Distance Between Bus Stops,False,34117,63302,False,1,False,0.5779585759658564,13.798259434123883
1288,Maximum Subarray Sum with One Deletion,False,24116,61005,False,2,False,0.8620410954264308,20.580483052254124
1289,Day of the Week,False,34343,56812,False,1,False,0.20821790109753407,4.971021691946054
1290,Make Array Strictly Increasing,False,8698,20198,False,3,False,0.22884157242884745,5.463393947237887
1291,Immediate Food Delivery I,False,26272,31658,False,1,False,0,0.0
1292,Immediate Food Delivery II,False,15559,24862,False,2,False,0,0.0
1293,Three Consecutive Odds,False,38219,59669,False,1,False,0.023406568875490426,0.5588115190902299
1296,Kth Ancestor of a Tree Node,False,13900,42109,False,3,False,0.4768380764760327,11.384095263729762
1297,Maximum Number of Balloons,False,66913,107849,False,1,False,1.016206765702114,24.261054641220646
1298,Reverse Substrings Between Each Pair of Parentheses,False,35291,54632,False,2,False,0.6360752046144234,15.185743508029098
1299,K-Concatenation Maximum Sum,False,18382,74278,False,2,False,0.2610783269338049,6.233018485173357
1300,Critical Connections in a Network,False,119158,230968,False,3,False,2.688787175443145,64.19246041623137
1301,Reformat Department Table,False,47122,57434,False,1,False,0.6533589305015326,15.598377464329635
1304,Longest Happy String,False,19939,37457,False,2,False,1.7459465201284636,41.68295799154565
1306,Minimum Absolute Difference,False,67798,101019,False,1,False,1.0266017526918376,24.509225934567837
1307,Ugly Number III,False,14292,53629,False,2,False,0.3154819607293771,7.531858029194108
1308,Smallest String With Swaps,False,24486,49484,False,2,False,0.15822400521489413,3.777460813714538
1309,Sort Items by Groups Respecting Dependencies,False,9678,20015,False,3,False,0.30330739035486176,7.241200726902454
1311,Largest Magic Square,False,5030,10263,False,2,False,0.02066663680855906,0.49339801877454675
1316,Fizz Buzz Multithreaded,False,20587,28989,False,2,False,1.6695474481603387,39.85899644935242
1317,Monthly Transactions I,False,14122,20522,False,2,False,0,0.0
1318,Tournament Winners,False,9045,17188,False,3,False,0,0.0
1319,Unique Number of Occurrences,False,87963,121854,False,1,False,0.38445291579772095,9.178479726712672
1320,Remove All Adjacent Duplicates in String II,False,104730,183533,False,2,False,3.1126893593318727,74.31275718354483
1321,Get Equal Substrings Within Budget,False,22751,50852,False,2,False,0,0.0
1322,Minimum Moves to Reach Target with Rotations,False,6206,13251,False,3,False,0.4519851237430572,10.790752585250548
1324,Where Will the Ball Fall,False,12455,19900,False,2,False,0.9342601780886739,22.304650977269805
1325,Path with Maximum Probability,False,22660,53853,False,2,False,0.15385363541693514,3.673122027505645
1326,Sum of Floored Pairs,False,4072,14952,False,3,False,0.10801857683930276,2.5788497807870505
1328,Monthly Transactions II,False,9941,21854,False,2,False,0.0907652093142671,2.1669406040352657
1329,Minimum Cost to Move Chips to The Same Position,False,57881,81904,False,1,False,0.30377484805442323,7.252360873807877
1330,Longest Arithmetic Subsequence of Given Difference,False,27024,56912,False,2,False,0.34560472018448546,8.25101276989277
1331,Path with Maximum Gold,False,58858,89043,False,2,False,1.1712889829517308,27.96350799378719
1332,Count Vowels Permutation,False,18496,34127,False,3,False,1.9766901167169695,47.19176111497074
1337,Design Skiplist,False,8349,14111,False,3,False,0.7999772041971316,19.098761509768167
1338,Queries Quality and Percentage,False,16099,22883,False,1,False,0.13024159768843604,3.1094051178608972
1339,Team Scores in Football Tournament,False,17830,31473,False,2,False,0.14829750113674067,3.5404741433197695
1340,The Dining Philosophers,False,13174,21809,False,2,False,0.8721488386442297,20.82179664982402
1341,Split a String in Balanced Strings,False,157869,186936,False,1,False,0.49041892136511894,11.708326149656227
1342,Queens That Can Attack the King,False,26236,37594,False,2,False,0.567427001026064,13.546827222003275
1343,Dice Roll Simulation,False,18160,38651,False,3,False,0.24116205681688807,5.7575348199745875
1344,Maximum Equal Frequency,False,8823,24690,False,3,False,0,0.0
1345,Perform String Shifts,False,65622,122425,False,1,False,0.24664152258151367,5.888352309886131
1349,Check If It Is a Straight Line,False,95600,223566,False,1,False,0.3402649086769518,8.1235294041738
1350,Remove Sub-Folders from the Filesystem,False,31698,50177,False,2,False,0.8831569655795727,21.084606127274537
1351,Replace the Substring for Balanced String,False,17486,50242,False,2,False,0,0.0
1352,Maximum Profit in Job Scheduling,False,45625,94642,False,3,False,3.487750941655292,83.26702697359512
1357,Report Contiguous Dates,False,8513,13477,False,3,False,0.4221321605933761,10.078038997207909
1358,Find Positive Integer Solution for a Given Equation,False,39073,55479,False,2,False,0.6304868655657867,15.052326762944778
1359,Circular Permutation in Binary Representation,False,9674,14446,False,2,False,0,0.0
1360,Maximum Length of a Concatenated String with Unique Characters,False,64047,126859,False,2,False,1.8930647762414736,45.19527868330249
1361,Tiling a Rectangle with the Fewest Squares,False,12417,23533,False,3,False,1.3807643931104296,32.9645516232704
1362,Airplane Seat Assignment Probability,False,18762,29982,False,2,False,0.5362210340606511,12.801811842030947
1364,Tuple with Same Product,False,13874,23725,False,2,False,0.1357502538475314,3.2409195031082443
1366,First Unique Number,False,56563,112316,False,2,False,1.285395840165516,30.68771018495141
1367,Maximum Height by Stacking Cuboids ,False,5141,10085,False,3,False,0.14842000511827327,3.5433988195668085
1368,Web Crawler Multithreaded,False,22460,46775,False,2,False,2.284016676423966,54.52891602221865
1369,Minimum Swaps to Make Strings Equal,False,22176,35132,False,2,False,1.036576897748657,24.74737386611638
